id,lat,lon,name,poi_type,h3_res_4,h3_res_6,h3_res_8,census_tract
6164622585,41.8533599,-87.6348285,MingHin Cuisine,restaurant,842664dffffffff,862664cf7ffffff,882664cf4bfffff,17031841100
6177109638,41.9740482,-87.6551479,Big Chicks,bar,842664dffffffff,862664d8fffffff,882664d89dfffff,17031031200
6177109651,41.9750311,-87.6554727,Shan Food,restaurant,842664dffffffff,862664d8fffffff,882664d89dfffff,17031031200
6182286946,41.8990399,-87.6237934,Dos Toros,restaurant,842664dffffffff,862664c1fffffff,882664c1e9fffff,17031081300
6182287220,41.8990947,-87.6238122,Benihana,restaurant,842664dffffffff,862664c1fffffff,882664c1e9fffff,17031081300
6188968653,41.880808,-87.6849333,Chan's King Wok,restaurant,842664dffffffff,862664cafffffff,882664ca83fffff,17031280900
6188982328,41.7991794,-87.7228796,El Taconazo,restaurant,842664dffffffff,862664cd7ffffff,882664cd67fffff,17031620100
6191112085,41.9534081,-87.7334011,Chicago Taco Authority,restaurant,842664dffffffff,862664ca7ffffff,882664ca6bfffff,17031161000
6191165327,41.9109366,-87.6358742,Two Lights Seafood & Oyster,restaurant,842664dffffffff,862664c17ffffff,882664c13bfffff,17031080300
6193723672,41.8833459,-87.6330464,Lotus Bahn Mi,restaurant,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031839100
6198363142,41.9204702,-87.6487784,"Nookies, too",restaurant,842664dffffffff,862664c17ffffff,882664c13dfffff,17031071100
6221650880,41.9473681,-87.6568915,Dutch & Doc's,restaurant,842664dffffffff,862664c17ffffff,882664c161fffff,17031061100
6221680435,41.8846118,-87.6424952,Alla Vita,restaurant,842664dffffffff,862664c1fffffff,882664c1adfffff,17031280100
6221682531,41.9023751,-87.6288081,Somerset,restaurant,842664dffffffff,862664c1fffffff,882664c1edfffff,17031081100
6221691717,41.9152622,-87.6343853,Elaine's Coffee Call,cafe,842664dffffffff,862664c17ffffff,882664c115fffff,17031071500
6221707063,41.902338,-87.6288061,Devereaux,restaurant,842664dffffffff,862664c1fffffff,882664c1edfffff,17031081100
6223590073,41.8967718,-87.6369735,Griddle 24,restaurant,842664dffffffff,862664c1fffffff,882664c1e5fffff,17031081800
6224215485,41.8778276,-87.6468085,Philly‘s Best,restaurant,842664dffffffff,862664cafffffff,882664c1a5fffff,17031281900
6226279492,41.9041723,-87.6347462,The Rabbit Hole,bar,842664dffffffff,862664c17ffffff,882664c1edfffff,17031080300
6237287435,41.9059085,-87.6304864,3 Arts Club Café,restaurant,842664dffffffff,862664c17ffffff,882664c1edfffff,17031080202
6238840231,41.9019662,-87.6287408,Maple & Ash,restaurant,842664dffffffff,862664c1fffffff,882664c1edfffff,17031081100
6238937332,41.8526537,-87.6231835,Starbucks,cafe,842664dffffffff,862664cf7ffffff,882664c1b7fffff,17031841000
6239075293,41.8768279,-87.6482101,Primos Chicago Pizza,restaurant,842664dffffffff,862664cafffffff,882664c1a5fffff,17031833100
6239083276,41.879611,-87.6474546,Dugan's,bar,842664dffffffff,862664cafffffff,882664c1a5fffff,17031833100
6239083277,41.880072,-87.6474916,Starbucks,cafe,842664dffffffff,862664cafffffff,882664c1a5fffff,17031833100
6239093317,41.8815422,-87.6522577,Starbucks,cafe,842664dffffffff,862664cafffffff,882664cad3fffff,17031833100
6247705346,41.9104444,-87.6691985,@North Bar,bar,842664dffffffff,862664cafffffff,882664cac9fffff,17031241500
6247716402,41.8939244,-87.6252034,Baptiste & Bottle,restaurant,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081500
6248473285,41.9974837,-87.7644851,King Pho,restaurant,842664dffffffff,862664d9fffffff,882664d9e3fffff,17031120200
6249954562,41.940101,-87.6503958,11 Degrees North,cafe,842664dffffffff,862664c17ffffff,882664c163fffff,17031062100
6249982165,41.9101156,-87.6927943,1492 Cuban Fusion,restaurant,842664dffffffff,862664cafffffff,882664cac5fffff,17031241000
6250070145,41.8865115,-87.6311851,AceBounce,restaurant,842664dffffffff,862664c1fffffff,882664c1e7fffff,17031839100
6250175708,41.8843343,-87.6326876,312 Chicago,restaurant,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031839100
6250192785,41.9056759,-87.6303029,3rd Coast Cafe,restaurant,842664dffffffff,862664c17ffffff,882664c1edfffff,17031080202
6250223840,41.8901294,-87.6595267,439 Nightclub,bar,842664dffffffff,862664cafffffff,882664cad1fffff,17031243400
6251767399,41.8580855,-87.6709499,5 Rabanitos Restaurante and Taqueria,restaurant,842664dffffffff,862664cf7ffffff,882664cf69fffff,17031310800
6251978296,41.9254643,-87.7012475,The Whale,restaurant,842664dffffffff,862664ca7ffffff,882664ca11fffff,17031220400
6252989759,41.9971836,-87.7646921,Ruk Sushi & Thai,restaurant,842664dffffffff,862664d9fffffff,882664d9e3fffff,17031120200
6254497891,41.8987007,-87.6196823,Le Petit Paris,restaurant,842664dffffffff,862664c1fffffff,882664c1e9fffff,17031081300
6256157068,41.8945559,-87.6247046,676 Restaurant & Bar,restaurant,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081500
6256247554,41.8729469,-87.6244992,720 South Bar & Grill,bar,842664dffffffff,862664c1fffffff,882664c1abfffff,17031320600
6256290024,41.9093,-87.6348661,80 Proof,bar,842664dffffffff,862664c17ffffff,882664c13bfffff,17031080300
6256333210,41.8309312,-87.6563758,8a5e,cafe,842664dffffffff,862664cf7ffffff,882664cf07fffff,17031839700
6256391158,41.7923623,-87.7919753,A Cup of Joe,cafe,8426645ffffffff,862664527ffffff,882664522bfffff,17031560900
6256404154,41.9799755,-87.668097,A Taste Of Heaven,restaurant,842664dffffffff,862664d8fffffff,882664d883fffff,17031030800
6256421651,41.8959957,-87.6814225,A Tavola,restaurant,842664dffffffff,862664cafffffff,882664ca89fffff,17031242300
6256468414,41.9507774,-87.6685899,A.J. Hudson’s Public House,bar,842664dffffffff,862664c17ffffff,882664c165fffff,17031060400
6256520187,41.8870188,-87.6488726,Aba,restaurant,842664dffffffff,862664cafffffff,882664cad3fffff,17031833000
6256587729,41.8851217,-87.6247625,About Last Knife,restaurant,842664dffffffff,862664c1fffffff,882664c1e3fffff,17031320100
6256604400,41.859079,-87.6252706,Entrée,restaurant,842664dffffffff,862664c1fffffff,882664c1b5fffff,17031330100
6258016118,41.9125365,-87.6623445,Ada Street,restaurant,842664dffffffff,862664c17ffffff,882664c135fffff,17031842300
6258049946,41.8168214,-87.6129712,Ain’t She Sweet Cafe,cafe,842664dffffffff,862664ce7ffffff,882664ce27fffff,17031380100
6258078468,41.9360857,-87.6477688,Aje Cafe,cafe,842664dffffffff,862664c17ffffff,882664c105fffff,17031063400
6258328991,41.9169911,-87.6774207,TRUCE,bar,842664dffffffff,862664cafffffff,882664cacdfffff,17031831000
6260991860,41.8880886,-87.6300745,320 River Bar,restaurant,842664dffffffff,862664c1fffffff,882664c1e7fffff,17031081700
6260995467,41.9684443,-87.6947404,Albert’s Place Turkish Cafe,cafe,842664dffffffff,862664d8fffffff,882664d8b5fffff,17031040700
6261003734,41.8957826,-87.6732482,Alba’s Restaurant,restaurant,842664dffffffff,862664cafffffff,882664cac3fffff,17031243100
6261014741,41.9393412,-87.7172577,Alice’s Lounge,bar,842664dffffffff,862664ca7ffffff,882664ca01fffff,17031831100
6261017458,41.9113447,-87.6353526,1959 Kitchen & Bar,restaurant,842664dffffffff,862664c17ffffff,882664c13bfffff,17031071500
6261019535,41.9109894,-87.635527,Old Town Ale House,bar,842664dffffffff,862664c17ffffff,882664c13bfffff,17031080300
6261025487,41.9090121,-87.63492,SUITE Lounge,bar,842664dffffffff,862664c17ffffff,882664c13bfffff,17031080300
6261028501,41.909098,-87.6348744,The Fireplace Inn,restaurant,842664dffffffff,862664c17ffffff,882664c13bfffff,17031080300
6261029018,41.9095177,-87.6349428,Benchmark,restaurant,842664dffffffff,862664c17ffffff,882664c13bfffff,17031080300
6261031287,41.9082856,-87.6343138,Old Town Pour House,restaurant,842664dffffffff,862664c17ffffff,882664c13bfffff,17031080300
6261035288,41.9314578,-87.6487892,aliveOne,bar,842664dffffffff,862664c17ffffff,882664c105fffff,17031070200
6261040332,41.9077491,-87.634853,Broken English Taco Pub,restaurant,842664dffffffff,862664c17ffffff,882664c13bfffff,17031080300
6261054476,41.8952585,-87.6252214,ALTHEA,restaurant,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081500
6261075683,42.0118494,-87.8084499,Amber’s Coffee Cake,cafe,842664dffffffff,86275936fffffff,88275936ddfffff,17031090100
6261170704,41.9177188,-87.6531808,Ambrosia Café,cafe,842664dffffffff,862664c17ffffff,882664c13dfffff,17031832600
6261192011,42.019379,-87.6891358,American Ale House,bar,842664dffffffff,862664d87ffffff,882664d811fffff,17031020100
6261234292,41.9613634,-87.7043718,Angelo’s Wine Bar,bar,842664dffffffff,862664ca7ffffff,882664ca41fffff,17031140800
6261239405,41.948584,-87.7081814,Angie’s Bar & Grill,bar,842664dffffffff,862664ca7ffffff,882664ca43fffff,17031160800
6261244592,41.797984,-87.7426533,Angie’s Bar & Sunset Inn,bar,842664dffffffff,862664527ffffff,882664525bfffff,17031835200
6261302022,41.9572465,-87.7517861,Antojitos Colombianos,cafe,842664dffffffff,862664ca7ffffff,882664ca65fffff,17031150200
6261376991,41.8797646,-87.6331918,Ara On,restaurant,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031839100
6262038806,41.9008233,-87.6627954,Arabia Café & Hookah Lounge,cafe,842664dffffffff,862664cafffffff,882664caddfffff,17031242000
6262050399,41.9319751,-87.6921544,Arbor,restaurant,842664dffffffff,862664ca7ffffff,882664ca19fffff,17031830900
6262091501,42.0015689,-87.6620589,Archie’s Cafe,cafe,842664dffffffff,862664d8fffffff,882664d8c1fffff,17031010503
6263226555,41.9971695,-87.7627801,Villa Rosa Pizza Kitchen,restaurant,842664dffffffff,862664d9fffffff,882664d985fffff,17031120200
6263275388,41.9734206,-87.6918767,Atlantic Bar & Grill,bar,842664dffffffff,862664d8fffffff,882664d8a3fffff,17031040201
6263367205,41.8795853,-87.6398545,Arturo Express,restaurant,842664dffffffff,862664c1fffffff,882664c1adfffff,17031281900
6263379510,41.8483763,-87.6422699,ATE Music House,bar,842664dffffffff,862664cf7ffffff,882664cf43fffff,17031841100
6263471199,41.9286184,-87.6715995,Augie’s,bar,842664dffffffff,862664c17ffffff,882664c121fffff,17031070700
6263509527,41.9354011,-87.6446863,Avenue Tavern,bar,842664dffffffff,862664c17ffffff,882664c10dfffff,17031063400
6263526427,41.9286414,-87.6623901,Avli Taverna,restaurant,842664dffffffff,862664c17ffffff,882664c121fffff,17031070600
6263777970,41.9394421,-87.718779,Avondale Tap,bar,842664dffffffff,862664ca7ffffff,882664ca01fffff,17031831100
6263803114,41.8580471,-87.6579046,Azul 18,restaurant,842664dffffffff,862664cf7ffffff,882664cf45fffff,17031310600
6263817168,41.9023676,-87.7561073,B and V Lounge,bar,842664dffffffff,862664c87ffffff,882664c809fffff,17031250700
6263855094,41.9390654,-87.6982113,The Wolfhound Bar and Kitchen,restaurant,842664dffffffff,862664ca7ffffff,882664ca57fffff,17031210800
6263888085,41.9611391,-87.7550894,Babe’s On Milwaukee,bar,842664dffffffff,862664d9fffffff,882664d9b3fffff,17031150200
6265061933,41.9730443,-87.6600792,Bambu,cafe,842664dffffffff,862664d8fffffff,882664d895fffff,17031031100
6265067983,41.8919452,-87.6235734,Bandera Restaurant,restaurant,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081403
6265114448,41.6989754,-87.7203955,Bar 106,bar,8426645ffffffff,862664577ffffff,882664570dfffff,17031740200
6265177764,41.9818797,-87.8355974,Bar Louie,bar,8427593ffffffff,86275936fffffff,88275936b9fffff,17031810400
6265180601,41.8720729,-87.6288361,Bar Louie,restaurant,842664dffffffff,862664c1fffffff,882664c1abfffff,17031839000
6265199894,41.9745124,-87.6680529,Bar Roma,bar,842664dffffffff,862664d8fffffff,882664d883fffff,17031031100
6265403682,41.7002691,-87.6817638,Barney Callaghan’s Pub,bar,8426645ffffffff,862664577ffffff,8826645759fffff,17031720500
6265647624,41.8963937,-87.6641441,Beauty Bar,bar,842664dffffffff,862664cafffffff,882664caddfffff,17031242000
6265680688,41.9217939,-87.6643172,Beck’s Chicago,restaurant,842664dffffffff,862664c17ffffff,882664c123fffff,17031832500
6265692545,41.9553987,-87.6745486,Begyle Brewing,bar,842664dffffffff,862664d8fffffff,882664d8b3fffff,17031050100
6265732543,41.9392104,-87.7273404,Belford Tavern,bar,842664dffffffff,862664ca7ffffff,882664ca05fffff,17031161300
6267140751,41.9461358,-87.7361651,Bia’s Café Marianao,cafe,842664dffffffff,862664ca7ffffff,882664ca63fffff,17031161200
6267141732,41.9614109,-87.6705867,BienMeSabe,restaurant,842664dffffffff,862664d8fffffff,882664d8bbfffff,17031060200
6267152938,41.8794043,-87.6264844,BienMeSabe Venezuelan Arepa Bar,restaurant,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031320400
6267158437,41.9400101,-87.6554869,BIG & little’s Restaurant,restaurant,842664dffffffff,862664c17ffffff,882664c163fffff,17031062200
6267247639,41.9794434,-87.6679813,Big Jones,restaurant,842664dffffffff,862664d8fffffff,882664d883fffff,17031030800
6267271605,41.9278017,-87.7065488,Billy Sunday,bar,842664dffffffff,862664ca7ffffff,882664ca1dfffff,17031220500
6267298423,41.8044748,-87.7237736,Birrieria Zaragoza,restaurant,842664dffffffff,862664cd7ffffff,882664cd61fffff,17031570300
6267298685,41.8922133,-87.6260095,Birreria,bar,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081500
6267305752,41.908942,-87.6520576,Bistec Bar and Grill,bar,842664dffffffff,862664c17ffffff,882664c137fffff,17031842200
6267308623,41.9532126,-87.7787617,Bistro 6050,restaurant,842664dffffffff,862664cb7ffffff,882664cb55fffff,17031150502
6267314291,41.9232718,-87.8047185,Bistro Grand,bar,842664dffffffff,862664cb7ffffff,882664cb31fffff,17031831600
6267320530,41.9431184,-87.6708557,Bitter Pops,bar,842664dffffffff,862664c17ffffff,882664c167fffff,17031062500
6267343176,41.8809067,-87.6413728,Blackwood BBQ,restaurant,842664dffffffff,862664c1fffffff,882664c1adfffff,17031281900
6267353609,41.8893432,-87.6877305,Blend Cafe,cafe,842664dffffffff,862664cafffffff,882664ca81fffff,17031242800
6267363323,41.8868857,-87.6517588,Blind Barber,bar,842664dffffffff,862664cafffffff,882664cad3fffff,17031833000
6267385985,41.9185677,-87.6488313,Blue Door Farm Stand,restaurant,842664dffffffff,862664c17ffffff,882664c13dfffff,17031071100
6267402083,41.9344594,-87.6460027,Bluebird,restaurant,842664dffffffff,862664c17ffffff,882664c105fffff,17031063400
6268240223,41.9246574,-87.6930068,Bob Inn,bar,842664dffffffff,862664ca7ffffff,882664ca11fffff,17031221400
6268245739,41.9275165,-87.6519592,Bobby’s Lincoln Park,restaurant,842664dffffffff,862664c17ffffff,882664c12bfffff,17031070300
6268283674,41.9505757,-87.6638791,Bodega Sur,restaurant,842664dffffffff,862664c17ffffff,882664c161fffff,17031061200
6268287651,41.7983775,-87.7473521,Bohica Bar & Grill,bar,842664dffffffff,862664527ffffff,8826645251fffff,17031835200
6268992795,41.8536025,-87.6349408,Bonchon Chicken,restaurant,842664dffffffff,862664cf7ffffff,882664cf4bfffff,17031841100
6268994648,41.9035368,-87.6712593,Bonchon Chicken,restaurant,842664dffffffff,862664cafffffff,882664cac3fffff,17031241400
6269003684,41.8898208,-87.62637,Bongiorno’s Italian Deli & Pizzeria,restaurant,842664dffffffff,862664c1fffffff,882664c1e3fffff,17031081500
6269017070,41.9060351,-87.6284881,Booth One,restaurant,842664dffffffff,862664c17ffffff,882664c1edfffff,17031080100
6269036962,41.8968482,-87.6368163,Bounce Chicago,bar,842664dffffffff,862664c1fffffff,882664c1e5fffff,17031081800
6269041647,41.8823506,-87.6404069,Boxcar Betty’s,restaurant,842664dffffffff,862664c1fffffff,882664c1adfffff,17031280100
6269042337,41.8772435,-87.6291164,Brando’s Speakeasy,bar,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031839100
6269046562,41.9668838,-87.6587377,Brass Heart,restaurant,842664dffffffff,862664d8fffffff,882664d895fffff,17031830700
6269048738,41.9402531,-87.6445602,Brazilian Bowl,restaurant,842664dffffffff,862664c17ffffff,882664c10dfffff,17031062000
6269056029,41.9529085,-87.770983,BRGRBELLY,restaurant,842664dffffffff,862664cb7ffffff,882664cb51fffff,17031150600
6269059824,41.8809499,-87.7364609,Brick’s Sports Bar & Grill,bar,842664dffffffff,862664c87ffffff,882664c819fffff,17031260400
6269067889,41.9559106,-87.7078551,Brickhouse Bar & Grill,bar,842664dffffffff,862664ca7ffffff,882664ca41fffff,17031160602
6269079234,41.841515,-87.6576937,Bridgeport Inn,bar,842664dffffffff,862664cf7ffffff,882664cf0dfffff,17031600700
6269085723,41.8880327,-87.6250674,Bridges Lobby Grill at London House,bar,842664dffffffff,862664c1fffffff,882664c1e3fffff,17031320100
6269109513,41.9371647,-87.721029,Bristol Lounge,bar,842664dffffffff,862664ca7ffffff,882664ca01fffff,17031210501
6269118585,41.9284536,-87.6636452,Broken Barrel Bar,bar,842664dffffffff,862664c17ffffff,882664c121fffff,17031070600
6269127897,41.8956638,-87.680397,All Together Now!,restaurant,842664dffffffff,862664cafffffff,882664ca89fffff,17031243000
6269133412,41.8848467,-87.6187821,Brown Bag Seafood,restaurant,842664dffffffff,862664c1fffffff,882664c1e3fffff,17031320100
6269135159,41.9533646,-87.6778752,Brownstone Tavern & Grill,bar,842664dffffffff,862664d8fffffff,882664d8b3fffff,17031050600
6269141590,41.9901042,-87.7478527,Chai Asian Bistro,restaurant,842664dffffffff,862664d9fffffff,882664d981fffff,17031120300
6269151464,41.946536,-87.7277384,Brudders Bar and Grill,bar,842664dffffffff,862664ca7ffffff,882664ca0dfffff,17031161000
6269184366,41.9100775,-87.6900295,Bulerias Tapas Bar,restaurant,842664dffffffff,862664cafffffff,882664cac5fffff,17031241100
6269353288,41.9800899,-87.6597512,Burke’s Public House,bar,842664dffffffff,862664d8fffffff,882664d88bfffff,17031030703
6269380246,41.9041965,-87.6296419,Butch McGuire’s,bar,842664dffffffff,862664c17ffffff,882664c1edfffff,17031080202
6269382429,41.9179047,-87.6542335,Butcher & The Burger,restaurant,842664dffffffff,862664c17ffffff,882664c13dfffff,17031832600
6269384932,41.8909218,-87.6561974,Butterfly Sushi Bar & Thai Cuisine,restaurant,842664dffffffff,862664cafffffff,882664cad1fffff,17031243500
6269627500,41.8959189,-87.6638671,Cafe Central,restaurant,842664dffffffff,862664cafffffff,882664caddfffff,17031243300
6269642075,41.9248091,-87.6401831,Bocadillo Market,cafe,842664dffffffff,862664c17ffffff,882664c107fffff,17031071300
6269670151,41.9434656,-87.6690006,Cafe El Tapatio,restaurant,842664dffffffff,862664c17ffffff,882664c167fffff,17031831900
6269753786,41.8798388,-87.622138,Cafe Moderno,restaurant,842664dffffffff,862664c1fffffff,882664c185fffff,17031320400
6269769547,41.9383511,-87.7938811,Cafe Prague,bar,842664dffffffff,862664cb7ffffff,882664cb03fffff,17031171000
6269851247,41.9285045,-87.6420619,Cafe Vienna,cafe,842664dffffffff,862664c17ffffff,882664c107fffff,17031070102
6269858125,41.9790793,-87.6929126,Cafe Utjeha,cafe,842664dffffffff,862664d8fffffff,882664d8abfffff,17031040202
6269892237,41.9266995,-87.7032896,Café Tola,cafe,842664dffffffff,862664ca7ffffff,882664ca1dfffff,17031220500
6269917646,41.9005593,-87.6246247,Spiaggia,restaurant,842664dffffffff,862664c1fffffff,882664c1e9fffff,17031081201
6270068949,41.8888077,-87.6312369,Caffe Umbria,cafe,842664dffffffff,862664c1fffffff,882664c1e7fffff,17031081700
6270078272,41.9253339,-87.6668038,Cairo Kebab,restaurant,842664dffffffff,862664c17ffffff,882664c121fffff,17031070600
6271908429,41.8964014,-87.6209646,Argo Tea,cafe,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081401
6271958727,42.0022435,-87.6610056,Argo Tea,cafe,842664dffffffff,862664d8fffffff,882664d8c1fffff,17031010503
6272159727,41.8873276,-87.620108,Bake For Me,cafe,842664dffffffff,862664c1fffffff,882664c1e3fffff,17031320100
6272493132,41.9819119,-87.6936136,Bel-Ami,cafe,842664dffffffff,862664d8fffffff,882664d8abfffff,17031040202
6272547623,41.7997751,-87.5848676,14 Parish,restaurant,842664dffffffff,862664ce7ffffff,882664ce37fffff,17031410100
6272636603,41.8888053,-87.6344719,Billy Goat Tavern - at the MART,restaurant,842664dffffffff,862664c1fffffff,882664c1e7fffff,17031081800
6272851592,41.8856045,-87.6359257,Blackwood BBQ,restaurant,842664dffffffff,862664c1fffffff,882664c1e7fffff,17031839100
6273484387,41.8869672,-87.6232241,Blackwood BBQ - Illinois Center,restaurant,842664dffffffff,862664c1fffffff,882664c1e3fffff,17031320100
6273506440,41.8808447,-87.6317483,Boleo,restaurant,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031839100
6273576337,41.892319,-87.6273305,Cafe Integral,cafe,842664dffffffff,862664c1fffffff,882664c1e1fffff,17031081500
6273597435,41.8809593,-87.6361217,Caffè RōM,cafe,842664dffffffff,862664c1fffffff,882664c1adfffff,17031839100
6273601317,41.9385703,-87.7798669,Cakes & Beyond,cafe,842664dffffffff,862664cb7ffffff,882664cb1dfffff,17031171100
6280019306,41.9042068,-87.6342984,Happy Camper Old Town,restaurant,842664dffffffff,862664c17ffffff,882664c1edfffff,17031080300
6280027510,41.8580582,-87.6596505,Furious Spoon - Pilsen,restaurant,842664dffffffff,862664cf7ffffff,882664cf45fffff,17031310600
6280031591,41.9219259,-87.6533381,Jam 'n Honey,restaurant,842664dffffffff,862664c17ffffff,882664c13dfffff,17031071100
6280046367,41.9215816,-87.6530605,Hello Jasmine,restaurant,842664dffffffff,862664c17ffffff,882664c13dfffff,17031071100
6280472914,41.8548431,-87.6684053,Caminos De Michoacan Bar,bar,842664dffffffff,862664cf7ffffff,882664cf69fffff,17031310800
6280484810,41.8579942,-87.6642865,Cantón Regio,restaurant,842664dffffffff,862664cf7ffffff,882664cf69fffff,17031310700
6280486513,41.9445167,-87.6637447,Capital One Café,cafe,842664dffffffff,862664c17ffffff,882664c167fffff,17031061500
6280505896,41.9244495,-87.7110497,Caribella,cafe,842664dffffffff,862664ca7ffffff,882664ca15fffff,17031221100
6280524453,41.8575892,-87.6697952,Carnitas Uruapan Restaurant,restaurant,842664dffffffff,862664cf7ffffff,882664cf69fffff,17031310800
6280526718,41.8871143,-87.6460757,Carnivale,restaurant,842664dffffffff,862664cafffffff,882664cadbfffff,17031280100
6280541276,41.9249421,-87.7102153,Casa Yari,restaurant,842664dffffffff,862664ca7ffffff,882664ca15fffff,17031220601
6280546643,41.9974332,-87.6986241,Casey’s Corner,bar,842664dffffffff,862664d8fffffff,882664d8e7fffff,17031020802
6280546662,41.9074471,-87.6672296,Caspian Kabab Fine Persian Cuisine,restaurant,842664dffffffff,862664cafffffff,882664cacbfffff,17031241600
6280558497,41.9180485,-87.6456973,Cedar Palace,restaurant,842664dffffffff,862664c17ffffff,882664c139fffff,17031071800
6280584751,41.9319324,-87.7035762,Cellar Door Provisions,restaurant,842664dffffffff,862664ca7ffffff,882664ca1dfffff,17031220500
6280611838,42.0161558,-87.6683124,Charmers Cafe,cafe,842664dffffffff,862664d8fffffff,882664d8cdfffff,17031010300
6280614231,41.9538699,-87.6854312,Chayhana,restaurant,842664dffffffff,862664ca7ffffff,882664d8b7fffff,17031050500
6280739326,41.9251527,-87.6911495,Cherubs,cafe,842664dffffffff,862664ca7ffffff,882664ca19fffff,17031830900
6280752720,41.8692432,-87.6550838,Chez Joel Bistro,restaurant,842664dffffffff,862664cafffffff,882664ca9bfffff,17031833300
6280801554,41.9179286,-87.6530197,Chicago Bagel Authority,restaurant,842664dffffffff,862664c17ffffff,882664c13dfffff,17031832600
6281910607,41.8929378,-87.6416278,Caribou Coffee,cafe,842664dffffffff,862664c1fffffff,882664cadbfffff,17031081800
6282277094,41.8101162,-87.5994738,Carver 47 Cafe,cafe,842664dffffffff,862664ce7ffffff,882664cc49fffff,17031390200
6282313992,41.9044119,-87.6326293,Cassava Cafe,cafe,842664dffffffff,862664c17ffffff,882664c1edfffff,17031080202
6282321036,41.8865361,-87.628485,Catch 35,restaurant,842664dffffffff,862664c1fffffff,882664c1e7fffff,17031839100
6282373266,41.8866089,-87.6314984,Chelsea Room,bar,842664dffffffff,862664c1fffffff,882664c1e7fffff,17031839100
6282394141,41.8816636,-87.6252255,Cherry Circle Room,restaurant,842664dffffffff,862664c1fffffff,882664c1a9fffff,17031320400
6282415461,41.8888586,-87.6187789,Chi Bar,bar,842664dffffffff,862664c1fffffff,882664c1e3fffff,17031081403
6282433414,41.9385233,-87.6675367,Chicago Diplomat Cafe,cafe,842664dffffffff,862664c17ffffff,882664c167fffff,17031062700
6282450641,41.8952918,-87.7142823,Chicago Fitness & Nutrition,cafe,842664dffffffff,862664cafffffff,882664cae7fffff,17031231500
6282458559,41.9670373,-87.6664264,Chicago Grilled Cheese & Mac Factory,restaurant,842664dffffffff,862664d8fffffff,882664d895fffff,17031031700
6282505580,41.9036152,-87.6304189,Chicago Q,restaurant,842664dffffffff,862664c17ffffff,882664c1edfffff,17031081000
6282518716,41.8076412,-87.7323151,Chicago Sports Bar & Grill,bar,842664dffffffff,862664cd7ffffff,882664cd65fffff,17031570300
6282530019,41.8786314,-87.6389955,Chicago Union Station Metropolitan Lounge,bar,842664dffffffff,862664c1fffffff,882664c1adfffff,17031281900
6282545846,41.9539441,-87.7198151,Chicken Works & Salad Company,restaurant,842664dffffffff,862664ca7ffffff,882664ca47fffff,17031160400
6282558637,41.8312201,-87.6339332,ChiSox Bar & Grill,bar,842664dffffffff,862664cf7ffffff,882664cf57fffff,17031340500
6282566260,41.9314464,-87.7115374,Chiya Chai Cafe,restaurant,842664dffffffff,862664ca7ffffff,882664ca03fffff,17031220602
6282573940,41.9450134,-87.6551173,Christmas Club,bar,842664dffffffff,862664c17ffffff,882664c161fffff,17031062200
6282647776,41.925444,-87.6792724,Chromium,cafe,842664dffffffff,862664c17ffffff,882664c125fffff,17031830900
6282663455,41.9401528,-87.7274057,City Cafe,cafe,842664dffffffff,862664ca7ffffff,882664ca05fffff,17031161300
6282669896,41.9541352,-87.7475371,City News Cafe,cafe,842664dffffffff,862664ca7ffffff,882664ca65fffff,17031150200
6282807044,41.8901774,-87.6210884,Cityfront Cafe,cafe,842664dffffffff,862664c1fffffff,882664c1e3fffff,17031081403
6282833425,41.8881823,-87.6375946,Cityscape Bar,bar,842664dffffffff,862664c1fffffff,882664c1e7fffff,17031081800
6282835886,41.9761285,-87.6871299,Claddagh Ring,bar,842664dffffffff,862664d8fffffff,882664d8abfffff,17031040100
6282878412,41.9992,-87.6602722,Clarkes Rogers Park,cafe,842664dffffffff,862664d8fffffff,882664d8c3fffff,17031010400
6282893511,41.8956943,-87.6759915,Cleos,restaurant,842664dffffffff,862664cafffffff,882664ca89fffff,17031243100
6282897113,41.8913482,-87.6468352,Clover,bar,842664dffffffff,862664cafffffff,882664cadbfffff,17031842300
6283066010,41.7589794,-87.5870686,Club Escape,bar,842664dffffffff,862664ccfffffff,882664cccdfffff,17031430400
6283090050,41.9189969,-87.6773565,Coast Sushi Bar,restaurant,842664dffffffff,862664c17ffffff,882664c127fffff,17031832300
6283099736,41.8083933,-87.7083638,Coco Club,restaurant,842664dffffffff,862664cd7ffffff,882664cd6bfffff,17031580400
6283111502,41.9126714,-87.6345196,Cocoa + Co.,cafe,842664dffffffff,862664c17ffffff,882664c13bfffff,17031071500
6283178216,41.938034,-87.6709073,Cody’s Public House,bar,842664dffffffff,862664c17ffffff,882664c12dfffff,17031062600
